paper,paper_doi,fid,iid,lat,long,pop,sub_pop,continent,country,state,dataset_N_HO_SNPs,geno_rate_at_HO_SNPs,dataset_N_genochip_SNPs,geno_rate_at_genochip_SNPs,needs_imputation_for_IBD,imputation_params,phasing_params,comments
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-5996,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.99993606,91770,0.99992372,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6044,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.9998082,91770,0.9997712,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6084,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.9998881,91770,0.9998801,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6111,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.99992007,91770,0.99991283,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6130,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.9996084,91770,0.9996077,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6150,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.9998242,91770,0.9998039,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6175,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.9993446,91770,0.999368,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Lithuania-AJ,pop-11923-6617,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,125112,0.9998082,91770,0.9998148,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Netherlands-AJ,pop-11924-6487,52.35,4.9166,Ashkenazic Jews,Netherlands-AJ,Europe,Netherlands,Amsterdam,125112,0.9997203,91770,0.9996295,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-177,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998401,91770,0.9997494,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-224,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998641,91770,0.9998365,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1102,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998002,91770,0.9996949,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1113,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.98891,91770,0.98812,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1115,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.99990409,91770,0.9998583,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1119,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998561,91770,0.9998257,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1121,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998481,91770,0.9997712,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1122,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9997842,91770,0.9997821,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1123,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.99992806,91770,0.9997276,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1129,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.99991208,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1131,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9997762,91770,0.9997712,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1133,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.99993606,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1134,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998401,91770,0.99992372,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1139,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.99996004,91770,0.99996731,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1146,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.998497,91770,0.998431,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1160,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9998641,91770,0.9998039,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1162,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.996923,91770,0.996742,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1236,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9990009,91770,0.9991936,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1267,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.9996243,91770,0.998932,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Poland-AJ,pop-11925-1399,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,125112,0.99992806,91770,0.99992372,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1112,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998242,91770,0.9998583,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1116,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.99993606,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1120,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998721,91770,0.9998801,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1128,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.99992806,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1142,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998561,91770,0.9998474,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1149,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998641,91770,0.999891,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1235,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.99992007,91770,0.999891,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1286,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.98682,91770,0.98751,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1361,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.992631,91770,0.992906,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1369,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998721,91770,0.9996622,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1370,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998481,91770,0.9998692,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1371,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.998889,91770,0.998834,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1541,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998881,91770,0.9998257,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1585,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.99995204,91770,0.99997821,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1606,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.9998801,91770,0.99993462,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1740,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.99992007,91770,0.99991283,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Romania-AJ,pop-11926-1967,44.4334,26.0999,Ashkenazic Jews,Romania-AJ,Europe,Romania,Bucharest,125112,0.99990409,91770,0.9998257,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1254,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.98902,91770,0.9895,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1540,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99994405,91770,0.99993462,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1549,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99990409,91770,0.99991283,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1563,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9997442,91770,0.9997494,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1564,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9997123,91770,0.9997712,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1565,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998721,91770,0.997069,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1583,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99992007,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1588,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99991208,91770,0.9998801,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1685,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998801,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1689,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99992007,91770,0.9998692,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1690,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9996803,91770,0.9997385,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1728,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998322,91770,0.9996404,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1742,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9994965,91770,0.9994443,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1769,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99990409,91770,0.99992372,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1801,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99991208,91770,0.9998583,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1819,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998242,91770,0.9998474,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1871,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998721,91770,0.9998692,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1962,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998561,91770,0.9997821,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-1979,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99990409,91770,0.9998474,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4211,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99992806,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4252,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.9998721,91770,0.9998474,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4483,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99995204,91770,0.999575,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
